"workstream_record_id","query_id","search_source","search_date","title","authors","year","doi_or_identifier","source_native_id","duplicate_group","screening_state","exclusion_reason","evidence_level","final_corpus_id","raw_result_file","notes"
"C0047","PHASE2-SEARCH-0022","Crossref","2026-07-31","Performance assessment of the anticipatory approach to optimal experimental design for model discrimination","Brecht M.R. Donckels; Dirk J.W. De Pauw; Peter A. Vanrolleghem; Bernard De Baets","2012","10.1016/j.chemolab.2011.06.008","10.1016/j.chemolab.2011.06.008","C-DUP-0047","TITLE_ABSTRACT_INCLUDED","","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0022_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0022_crossref.json"
"C0048","PHASE2-SEARCH-0022","Crossref","2026-07-31","Model-Based Catalyst Screening and Optimal Experimental Design for the Oxidative Coupling of Methane","Anjana Puliyanda","2023","10.20944/preprints202312.0761.v1","10.20944/preprints202312.0761.v1","C-DUP-0048","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0022_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0022_crossref.json"
"C0049","PHASE2-SEARCH-0022","Crossref","2026-07-31","Sample Size Determination in Model II of Regression Analysis","","2011","10.1201/b10934-10","10.1201/b10934-10","C-DUP-0049","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0022_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0022_crossref.json"
"C0050","PHASE2-SEARCH-0022","Crossref","2026-07-31","Optimal design for model discrimination using the F-test with non-linear biochemical models. Criteria for choosing the number and spacing of experimental points","W.G. Bardsley; P.B. McGinlay; M.G. Roig","1989","10.1016/s0022-5193(89)80059-1","10.1016/s0022-5193(89)80059-1","C-DUP-0050","TITLE_ABSTRACT_INCLUDED","","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0022_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0022_crossref.json"
"C0051","PHASE2-SEARCH-0023","OpenAlex","2026-07-31","The Pluralism of Fairness Ideals: An Experimental Approach","Alexander W. Cappelen; Astri Drange Hole; Erik Ø. Sørensen; Bertil Tungodden","2007","10.1257/aer.97.3.818","https://openalex.org/W2021931747","C-DUP-0051","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json"
"C0052","PHASE2-SEARCH-0023","OpenAlex","2026-07-31","Optimal experimental design and some related control problems","Luc Pronzato","2007","10.1016/j.automatica.2007.05.016","https://openalex.org/W2124293649","C-DUP-0005","DUPLICATE","Duplicate DOI or normalized title of an earlier Phase 2 record.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json"
"C0053","PHASE2-SEARCH-0023","OpenAlex","2026-07-31","Robustness in deep learning models for medical diagnostics: security and adversarial challenges towards robust AI applications","Haseeb Javed; Shaker El–Sappagh; Tamer Abuhmed","2024","10.1007/s10462-024-11005-9","https://openalex.org/W4404127725","C-DUP-0052","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json"
"C0054","PHASE2-SEARCH-0023","OpenAlex","2026-07-31","Optimal discrimination designs","Holger Dette; Stefanie Titoff","2009","10.1214/08-aos635","https://openalex.org/W2115070480","C-DUP-0006","DUPLICATE","Duplicate DOI or normalized title of an earlier Phase 2 record.","LEVEL_3_DISCOVERY_ONLY","P0038","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json"
"C0055","PHASE2-SEARCH-0023","OpenAlex","2026-07-31","Optimal experimental design: Formulations and computations","Xun Huan; Jayanth Jagalur; Youssef Marzouk","2024","10.1017/s0962492924000023","https://openalex.org/W4402229381","C-DUP-0053","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json"
"C0056","PHASE2-SEARCH-0023","OpenAlex","2026-07-31","Efficient nearly orthogonal and space-filling experimental designs for high-dimensional complex models","Thomas M. Cioppa","2002","https://openalex.org/W1540757676","https://openalex.org/W1540757676","C-DUP-0054","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json"
"C0057","PHASE2-SEARCH-0023","OpenAlex","2026-07-31","Robust designs for polynomial regression by maximizing a minimum of D- and D1-efficiencies","Holger Dette; Tobias Franke","2001","10.1214/aos/1013699990","https://openalex.org/W2069869765","C-DUP-0055","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json"
"C0058","PHASE2-SEARCH-0023","OpenAlex","2026-07-31","Robustness of Design in Dose–Response Studies","Pengfei Li; Douglas P. Wiens","2011","10.1111/j.1467-9868.2010.00763.x","https://openalex.org/W2111060966","C-DUP-0056","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json"
"C0059","PHASE2-SEARCH-0023","OpenAlex","2026-07-31","Monte Carlo Simulations for the Analysis of Non-linear Parameter Confidence Intervals in Optimal Experimental Design","Niels Krausch; Tilman Barz; Annina Sawatzki; Mathis Gruber; Sarah Kamel; Peter Neubauer; Mariano Nicolás Cruz Bournazou","2019","10.3389/fbioe.2019.00122","https://openalex.org/W2945257678","C-DUP-0057","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json"
"C0060","PHASE2-SEARCH-0023","OpenAlex","2026-07-31","Robust Designs for Model Discrimination and Prediction of a Threshold Probability","Rui Hu","2016","10.7939/r34b2xg2q","https://openalex.org/W2903148652","C-DUP-0058","TITLE_ABSTRACT_INCLUDED","","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json"
"C0061","PHASE2-SEARCH-0023","OpenAlex","2026-07-31","<scp>Pyomo.DOE</scp>: An open‐source package for model‐based design of experiments in Python","Jialu Wang; Alexander W. Dowling","2022","10.1002/aic.17813","https://openalex.org/W4283169144","C-DUP-0059","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json"
"C0062","PHASE2-SEARCH-0023","OpenAlex","2026-07-31","Optimal experimental design for predator–prey functional response experiments","Jeff F. Zhang; Nikos E. Papanikolaou; Theodore Kypraios; Christopher Drovandi","2018","10.1098/rsif.2018.0186","https://openalex.org/W2884491515","C-DUP-0060","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json"
"C0063","PHASE2-SEARCH-0023","OpenAlex","2026-07-31","How Social Preferences Shape Incentives in (Experimental) Markets for Credence Goods","Rudolf Kerschbamer; Matthias Sutter; Uwe Dulleck","2015","10.1111/ecoj.12284","https://openalex.org/W1865535002","C-DUP-0061","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json"
"C0064","PHASE2-SEARCH-0023","OpenAlex","2026-07-31","A Practical, Robust Methodology for Acquiring New Observation Data Using Computationally Expensive Groundwater Models","Adam J. Siade; Joel Hall; Robert N. Karelse","2017","10.1002/2017wr020814","https://openalex.org/W2769060130","C-DUP-0062","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json"
"C0065","PHASE2-SEARCH-0023","OpenAlex","2026-07-31","Optimal design for correlated processes with input-dependent noise","Alexis Boukouvalas; Dan Cornford; Milan Stehlík","2013","10.1016/j.csda.2013.09.024","https://openalex.org/W1970157543","C-DUP-0063","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json"
"C0066","PHASE2-SEARCH-0023","OpenAlex","2026-07-31","Bayesian design of experiments for generalized linear models and dimensional analysis with industrial and scientific application","David C. Woods; Antony M. Overstall; Maria Adamou; Timothy W. Waite","2016","10.1080/08982112.2016.1246045","https://openalex.org/W2469848167","C-DUP-0064","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json"
"C0067","PHASE2-SEARCH-0023","OpenAlex","2026-07-31","Gender discrimination and social identity: experimental evidence from urban Pakistan","Adeline Delavande; Basit Zafar","2013","https://openalex.org/W3121380010","https://openalex.org/W3121380010","C-DUP-0065","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json"
"C0068","PHASE2-SEARCH-0023","OpenAlex","2026-07-31","On The Economics and Biology of Trust","Ernst Fehr","2009","10.1162/jeea.2009.7.2-3.235","https://openalex.org/W3125705609","C-DUP-0066","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json"
"C0069","PHASE2-SEARCH-0023","OpenAlex","2026-07-31","Promoting justice by treating people unequally: an experimental study","Alice Becker; Luis Miller","2009","10.1007/s10683-009-9222-z","https://openalex.org/W2159411867","C-DUP-0067","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json"
"C0070","PHASE2-SEARCH-0023","OpenAlex","2026-07-31","A Survey on the Fairness of Recommender Systems","Yifan Wang; Weizhi Ma; Min Zhang; Yiqun Liu; Shaoping Ma","2022","10.1145/3547333","https://openalex.org/W4282027681","C-DUP-0068","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json"
"C0071","PHASE2-SEARCH-0023","OpenAlex","2026-07-31","Language-based game theory in the age of artificial intelligence","Valerio Capraro; Roberto Di Paolo; Matjaž Perc; Veronica Pizziol","2024","10.1098/rsif.2023.0720","https://openalex.org/W4392768505","C-DUP-0069","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json"
"C0072","PHASE2-SEARCH-0023","OpenAlex","2026-07-31","Mode-I Fracture Behavior of CFRPs: Numerical Model of the Experimental Results","Claudia Barile; Caterina Casavola; Benedetto Gambino; Alessandro Mellone; Marco Spagnolo","2019","10.3390/ma12030513","https://openalex.org/W2911466017","C-DUP-0070","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json"
"C0073","PHASE2-SEARCH-0023","OpenAlex","2026-07-31","A Probabilistic Hierarchical Model for Multi-View and Multi-Feature Classification","Jinxing Li; Hongwei Yong; Bob Zhang; Mu Li; Lei Zhang; David Zhang","2018","10.1609/aaai.v32i1.11611","https://openalex.org/W2788791977","C-DUP-0071","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json"
"C0074","PHASE2-SEARCH-0023","OpenAlex","2026-07-31","Optimal Design of Experiments for Hybrid Nonlinear Models, with Applications to Extended Michaelis–Menten Kinetics","Yuanzhi Huang; Steven G. Gilmour; Kalliopi Mylona; Peter Goos","2020","10.1007/s13253-020-00405-3","https://openalex.org/W3042421559","C-DUP-0072","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json"
"C0075","PHASE2-SEARCH-0023","OpenAlex","2026-07-31","An optimization-free Fisher information driven approach for online design of experiments","Andrea Friso; Federico Galvanin","2024","10.1016/j.compchemeng.2024.108724","https://openalex.org/W4396902099","C-DUP-0073","TITLE_ABSTRACT_EXCLUDED","Not directly relevant to adjacent model-discrimination or decision-theory transfer after title/metadata screening.","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0023_openalex.json"
"C0076","PHASE2-SEARCH-0024","Crossref","2026-07-31","Bayesian Input Design for Linear Dynamical Model Discrimination","Piotr Bania","2019","10.3390/e21040351","10.3390/e21040351","C-DUP-0074","TITLE_ABSTRACT_INCLUDED","","LEVEL_3_DISCOVERY_ONLY","","audit/phase2_raw_search_results/C/PHASE2-SEARCH-0024_crossref.json","Prospective Workstream C occurrence; raw snapshot: audit/phase2_raw_search_results/C/PHASE2-SEARCH-0024_crossref.json"
